doc_id,date,source,type
1902,2024-05-16,schoolsweek,ed_journalism
1903,2024-05-16,schoolsweek,ed_journalism
1904,2024-05-16,gov,gov_inst
1905,2024-05-16,schoolsweek,ed_journalism
1906,2024-05-16,schoolsweek,ed_journalism
1907,2024-05-16,schoolsweek,ed_journalism
1908,2024-05-16,schoolsweek,ed_journalism
1909,2024-05-17,fft,ed_res_org
1910,2024-05-17,gov,gov_inst
1911,2024-05-17,gov,gov_inst
1912,2024-05-17,schoolsweek,ed_journalism
1913,2024-05-17,schoolsweek,ed_journalism
1914,2024-05-17,schoolsweek,ed_journalism
1915,2024-05-17,schoolsweek,ed_journalism
1916,2024-05-17,schoolsweek,ed_journalism
1917,2024-05-17,schoolsweek,ed_journalism
1918,2024-05-18,schoolsweek,ed_journalism
1919,2024-05-20,gov,gov_inst
1920,2024-05-20,schoolsweek,ed_journalism
1921,2024-05-20,schoolsweek,ed_journalism
1922,2024-05-20,schoolsweek,ed_journalism
1923,2024-05-20,schoolsweek,ed_journalism
1924,2024-05-20,fft,ed_res_org
1925,2024-05-21,fft,ed_res_org
1926,2024-05-21,schoolsweek,ed_journalism
1927,2024-05-21,schoolsweek,ed_journalism
1928,2024-05-21,fed,prof_body
1929,2024-05-21,schoolsweek,ed_journalism
1930,2024-05-22,schoolsweek,ed_journalism
1931,2024-05-22,schoolsweek,ed_journalism
1932,2024-05-22,schoolsweek,ed_journalism
1933,2024-05-22,schoolsweek,ed_journalism
1934,2024-05-22,gov,gov_inst
1935,2024-05-22,schoolsweek,ed_journalism
1936,2024-05-22,schoolsweek,ed_journalism
1937,2024-05-23,schoolsweek,ed_journalism
1938,2024-05-23,fft,ed_res_org
1939,2024-05-23,schoolsweek,ed_journalism
1940,2024-05-23,schoolsweek,ed_journalism
1941,2024-05-23,schoolsweek,ed_journalism
1942,2024-05-24,gov,gov_inst
1943,2024-05-24,schoolsweek,ed_journalism
1944,2024-05-24,gov,gov_inst
1945,2024-05-24,schoolsweek,ed_journalism
1946,2024-05-24,schoolsweek,ed_journalism
1947,2024-05-24,schoolsweek,ed_journalism
1948,2024-05-25,schoolsweek,ed_journalism
1949,2024-05-26,schoolsweek,ed_journalism
1950,2024-05-27,schoolsweek,ed_journalism
1951,2024-05-28,schoolsweek,ed_journalism
1952,2024-05-29,schoolsweek,ed_journalism
1953,2024-05-29,schoolsweek,ed_journalism
1954,2024-05-29,gov,gov_inst
1955,2024-05-29,gov,gov_inst
1956,2024-05-30,schoolsweek,ed_journalism
1957,2024-05-30,schoolsweek,ed_journalism
1958,2024-05-30,schoolsweek,ed_journalism
1959,2024-06-01,schoolsweek,ed_journalism
1960,2024-06-02,nuffield,think_tank
1961,2024-06-03,schoolsweek,ed_journalism
1962,2024-06-03,schoolsweek,ed_journalism
1963,2024-06-04,schoolsweek,ed_journalism
1964,2024-06-05,fft,ed_res_org
1965,2024-06-05,fed,prof_body
1966,2024-06-05,gov,gov_inst
1967,2024-06-05,schoolsweek,ed_journalism
1968,2024-06-05,fed,prof_body
1969,2024-06-05,fed,prof_body
1970,2024-06-05,fed,prof_body
1971,2024-06-06,schoolsweek,ed_journalism
1972,2024-06-06,fed,prof_body
1973,2024-06-06,schoolsweek,ed_journalism
1974,2024-06-06,schoolsweek,ed_journalism
1975,2024-06-06,schoolsweek,ed_journalism
1976,2024-06-07,schoolsweek,ed_journalism
1977,2024-06-07,schoolsweek,ed_journalism
1978,2024-06-07,schoolsweek,ed_journalism
1979,2024-06-07,schoolsweek,ed_journalism
1980,2024-06-07,schoolsweek,ed_journalism
1981,2024-06-08,schoolsweek,ed_journalism
1982,2024-06-09,schoolsweek,ed_journalism
1983,2024-06-09,schoolsweek,ed_journalism
1984,2024-06-10,schoolsweek,ed_journalism
1985,2024-06-10,schoolsweek,ed_journalism
1986,2024-06-10,epi,think_tank
1987,2024-06-10,schoolsweek,ed_journalism
1988,2024-06-11,schoolsweek,ed_journalism
1989,2024-06-11,schoolsweek,ed_journalism
1990,2024-06-12,schoolsweek,ed_journalism
1991,2024-06-12,schoolsweek,ed_journalism
1992,2024-06-12,gov,gov_inst
1993,2024-06-13,schoolsweek,ed_journalism
1994,2024-06-13,schoolsweek,ed_journalism
1995,2024-06-13,schoolsweek,ed_journalism
1996,2024-06-13,nuffield,think_tank
1997,2024-06-13,schoolsweek,ed_journalism
1998,2024-06-13,schoolsweek,ed_journalism
1999,2024-06-13,schoolsweek,ed_journalism
2000,2024-06-14,schoolsweek,ed_journalism
2001,2024-06-14,schoolsweek,ed_journalism
2002,2024-06-14,schoolsweek,ed_journalism
2003,2024-06-14,schoolsweek,ed_journalism
2004,2024-06-14,schoolsweek,ed_journalism
2005,2024-06-17,schoolsweek,ed_journalism
2006,2024-06-17,schoolsweek,ed_journalism
2007,2024-06-17,schoolsweek,ed_journalism
2008,2024-06-17,schoolsweek,ed_journalism
2009,2024-06-18,schoolsweek,ed_journalism
2010,2024-06-18,fft,ed_res_org
2011,2024-06-19,gov,gov_inst
2012,2024-06-19,schoolsweek,ed_journalism
2013,2024-06-19,schoolsweek,ed_journalism
2014,2024-06-19,schoolsweek,ed_journalism
2015,2024-06-19,fed,prof_body
2016,2024-06-19,fed,prof_body
2017,2024-06-19,schoolsweek,ed_journalism
2018,2024-06-19,schoolsweek,ed_journalism
2019,2024-06-20,schoolsweek,ed_journalism
2020,2024-06-20,epi,think_tank
2021,2024-06-20,schoolsweek,ed_journalism
2022,2024-06-20,fft,ed_res_org
2023,2024-06-20,nuffield,think_tank
2024,2024-06-21,schoolsweek,ed_journalism
2025,2024-06-21,schoolsweek,ed_journalism
2026,2024-06-21,fed,prof_body
2027,2024-06-21,schoolsweek,ed_journalism
2028,2024-06-21,schoolsweek,ed_journalism
2029,2024-06-22,schoolsweek,ed_journalism
2030,2024-06-24,schoolsweek,ed_journalism
2031,2024-06-24,schoolsweek,ed_journalism
2032,2024-06-24,fft,ed_res_org
2033,2024-06-24,schoolsweek,ed_journalism
2034,2024-06-25,schoolsweek,ed_journalism
2035,2024-06-26,schoolsweek,ed_journalism
2036,2024-06-26,nuffield,think_tank
2037,2024-06-26,gov,gov_inst
2038,2024-06-27,schoolsweek,ed_journalism
2039,2024-06-27,schoolsweek,ed_journalism
2040,2024-06-27,schoolsweek,ed_journalism
2041,2024-06-27,nuffield,think_tank
2042,2024-06-27,fft,ed_res_org
2043,2024-06-28,schoolsweek,ed_journalism
2044,2024-06-28,schoolsweek,ed_journalism
2045,2024-06-28,schoolsweek,ed_journalism
2046,2024-06-28,schoolsweek,ed_journalism
2047,2024-06-28,schoolsweek,ed_journalism
2048,2024-06-29,schoolsweek,ed_journalism
2049,2024-06-30,schoolsweek,ed_journalism
2050,2024-07-01,gov,gov_inst
2051,2024-07-01,schoolsweek,ed_journalism
2052,2024-07-01,schoolsweek,ed_journalism
2053,2024-07-02,fft,ed_res_org
2054,2024-07-02,schoolsweek,ed_journalism
2055,2024-07-02,nuffield,think_tank
2056,2024-07-02,nuffield,think_tank
2057,2024-07-02,schoolsweek,ed_journalism
2058,2024-07-03,gov,gov_inst
2059,2024-07-03,gov,gov_inst
2060,2024-07-03,fft,ed_res_org
2061,2024-07-03,fed,prof_body
2062,2024-07-03,fed,prof_body
2063,2024-07-03,schoolsweek,ed_journalism
2064,2024-07-04,schoolsweek,ed_journalism
2065,2024-07-04,schoolsweek,ed_journalism
2066,2024-07-04,schoolsweek,ed_journalism
2067,2024-07-04,fed,prof_body
2068,2024-07-04,fed,prof_body
2069,2024-07-04,schoolsweek,ed_journalism
2070,2024-07-05,schoolsweek,ed_journalism
2071,2024-07-05,schoolsweek,ed_journalism
2072,2024-07-05,schoolsweek,ed_journalism
2073,2024-07-05,schoolsweek,ed_journalism
2074,2024-07-05,schoolsweek,ed_journalism
2075,2024-07-05,schoolsweek,ed_journalism
2076,2024-07-05,schoolsweek,ed_journalism
2077,2024-07-05,schoolsweek,ed_journalism
2078,2024-07-06,schoolsweek,ed_journalism
2079,2024-07-07,schoolsweek,ed_journalism
2080,2024-07-08,gov,gov_inst
2081,2024-07-08,schoolsweek,ed_journalism
2082,2024-07-08,schoolsweek,ed_journalism
2083,2024-07-08,schoolsweek,ed_journalism
2084,2024-07-08,schoolsweek,ed_journalism
2085,2024-07-08,schoolsweek,ed_journalism
2086,2024-07-08,schoolsweek,ed_journalism
2087,2024-07-09,fed,prof_body
2088,2024-07-09,gov,gov_inst
2089,2024-07-09,fft,ed_res_org
2090,2024-07-09,schoolsweek,ed_journalism
2091,2024-07-09,schoolsweek,ed_journalism
2092,2024-07-09,schoolsweek,ed_journalism
2093,2024-07-09,schoolsweek,ed_journalism
2094,2024-07-09,schoolsweek,ed_journalism
2095,2024-07-10,schoolsweek,ed_journalism
2096,2024-07-10,schoolsweek,ed_journalism
2097,2024-07-10,fft,ed_res_org
2098,2024-07-10,schoolsweek,ed_journalism
2099,2024-07-10,schoolsweek,ed_journalism
2100,2024-07-10,gov,gov_inst
2101,2024-07-10,gov,gov_inst
2102,2024-07-11,schoolsweek,ed_journalism
2103,2024-07-11,schoolsweek,ed_journalism
2104,2024-07-11,schoolsweek,ed_journalism
2105,2024-07-11,schoolsweek,ed_journalism
2106,2024-07-11,schoolsweek,ed_journalism
2107,2024-07-12,schoolsweek,ed_journalism
2108,2024-07-12,schoolsweek,ed_journalism
2109,2024-07-12,schoolsweek,ed_journalism
2110,2024-07-15,schoolsweek,ed_journalism
2111,2024-07-15,nuffield,think_tank
2112,2024-07-15,schoolsweek,ed_journalism
2113,2024-07-16,epi,think_tank
2114,2024-07-16,schoolsweek,ed_journalism
2115,2024-07-16,schoolsweek,ed_journalism
2116,2024-07-16,schoolsweek,ed_journalism
2117,2024-07-16,schoolsweek,ed_journalism
2118,2024-07-17,gov,gov_inst
2119,2024-07-17,schoolsweek,ed_journalism
2120,2024-07-17,schoolsweek,ed_journalism
2121,2024-07-17,schoolsweek,ed_journalism
2122,2024-07-18,schoolsweek,ed_journalism
2123,2024-07-18,schoolsweek,ed_journalism
2124,2024-07-18,schoolsweek,ed_journalism
2125,2024-07-18,nuffield,think_tank
2126,2024-07-18,fft,ed_res_org
2127,2024-07-18,gov,gov_inst
2128,2024-07-18,schoolsweek,ed_journalism
2129,2024-07-18,schoolsweek,ed_journalism
2130,2024-07-18,schoolsweek,ed_journalism
2131,2024-07-18,schoolsweek,ed_journalism
2132,2024-07-18,schoolsweek,ed_journalism
2133,2024-07-18,schoolsweek,ed_journalism
2134,2024-07-18,schoolsweek,ed_journalism
2135,2024-07-19,nuffield,think_tank
2136,2024-07-19,schoolsweek,ed_journalism
2137,2024-07-19,gov,gov_inst
2138,2024-07-22,epi,think_tank
2139,2024-07-22,schoolsweek,ed_journalism
2140,2024-07-22,gov,gov_inst
2141,2024-07-22,schoolsweek,ed_journalism
2142,2024-07-23,gov,gov_inst
2143,2024-07-23,schoolsweek,ed_journalism
2144,2024-07-23,schoolsweek,ed_journalism
2145,2024-07-23,epi,think_tank
2146,2024-07-24,gov,gov_inst
2147,2024-07-24,schoolsweek,ed_journalism
2148,2024-07-24,schoolsweek,ed_journalism
2149,2024-07-25,schoolsweek,ed_journalism
2150,2024-07-25,schoolsweek,ed_journalism
2151,2024-07-25,schoolsweek,ed_journalism
2152,2024-07-25,schoolsweek,ed_journalism
2153,2024-07-26,gov,gov_inst
2154,2024-07-26,schoolsweek,ed_journalism
2155,2024-07-26,schoolsweek,ed_journalism
2156,2024-07-29,gov,gov_inst
2157,2024-07-29,schoolsweek,ed_journalism
2158,2024-07-29,schoolsweek,ed_journalism
2159,2024-07-29,schoolsweek,ed_journalism
2160,2024-07-29,nuffield,think_tank
2161,2024-07-29,schoolsweek,ed_journalism
2162,2024-07-30,schoolsweek,ed_journalism
2163,2024-07-30,schoolsweek,ed_journalism
2164,2024-07-30,schoolsweek,ed_journalism
2165,2024-07-30,schoolsweek,ed_journalism
2166,2024-07-31,schoolsweek,ed_journalism
2167,2024-07-31,gov,gov_inst
2168,2024-07-31,nuffield,think_tank
2169,2024-07-31,gov,gov_inst
2170,2024-08-01,gov,gov_inst
2171,2024-08-02,schoolsweek,ed_journalism
2172,2024-08-02,schoolsweek,ed_journalism
2173,2024-08-02,schoolsweek,ed_journalism
2174,2024-08-02,nuffield,think_tank
2175,2024-08-05,schoolsweek,ed_journalism
2176,2024-08-06,schoolsweek,ed_journalism
2177,2024-08-06,schoolsweek,ed_journalism
2178,2024-08-08,schoolsweek,ed_journalism
2179,2024-08-08,nuffield,think_tank
2180,2024-08-09,epi,think_tank
2181,2024-08-09,schoolsweek,ed_journalism
2182,2024-08-12,schoolsweek,ed_journalism
2183,2024-08-12,fft,ed_res_org
2184,2024-08-13,schoolsweek,ed_journalism
2185,2024-08-14,schoolsweek,ed_journalism
2186,2024-08-15,schoolsweek,ed_journalism
2187,2024-08-15,schoolsweek,ed_journalism
2188,2024-08-15,gov,gov_inst
2189,2024-08-15,gov,gov_inst
2190,2024-08-15,schoolsweek,ed_journalism
2191,2024-08-15,gov,gov_inst
2192,2024-08-15,epi,think_tank
2193,2024-08-15,fft,ed_res_org
2194,2024-08-15,gov,gov_inst
2195,2024-08-15,schoolsweek,ed_journalism
2196,2024-08-16,schoolsweek,ed_journalism
2197,2024-08-16,schoolsweek,ed_journalism
2198,2024-08-16,schoolsweek,ed_journalism
2199,2024-08-19,fft,ed_res_org
2200,2024-08-20,schoolsweek,ed_journalism
2201,2024-08-20,fed,prof_body
2202,2024-08-20,epi,think_tank
2203,2024-08-21,gov,gov_inst
2204,2024-08-22,fft,ed_res_org
2205,2024-08-22,gov,gov_inst
2206,2024-08-22,gov,gov_inst
2207,2024-08-22,fft,ed_res_org
2208,2024-08-22,gov,gov_inst
2209,2024-08-22,epi,think_tank
2210,2024-08-22,schoolsweek,ed_journalism
2211,2024-08-22,schoolsweek,ed_journalism
2212,2024-08-22,schoolsweek,ed_journalism
2213,2024-08-22,schoolsweek,ed_journalism
2214,2024-08-22,schoolsweek,ed_journalism
2215,2024-08-23,schoolsweek,ed_journalism
2216,2024-08-28,epi,think_tank
2217,2024-08-28,gov,gov_inst
2218,2024-08-28,gov,gov_inst
2219,2024-08-28,schoolsweek,ed_journalism
2220,2024-08-29,schoolsweek,ed_journalism
2221,2024-08-29,schoolsweek,ed_journalism
2222,2024-08-29,schoolsweek,ed_journalism
2223,2024-08-29,gov,gov_inst
2224,2024-08-30,schoolsweek,ed_journalism
2225,2024-08-30,schoolsweek,ed_journalism
2226,2024-09-01,nuffield,think_tank
2227,2024-09-02,fed,prof_body
2228,2024-09-02,gov,gov_inst
2229,2024-09-02,schoolsweek,ed_journalism
2230,2024-09-02,schoolsweek,ed_journalism
2231,2024-09-02,schoolsweek,ed_journalism
2232,2024-09-03,schoolsweek,ed_journalism
2233,2024-09-03,schoolsweek,ed_journalism
2234,2024-09-03,schoolsweek,ed_journalism
2235,2024-09-03,gov,gov_inst
2236,2024-09-03,fft,ed_res_org
2237,2024-09-03,schoolsweek,ed_journalism
2238,2024-09-04,schoolsweek,ed_journalism
2239,2024-09-04,schoolsweek,ed_journalism
2240,2024-09-04,schoolsweek,ed_journalism
2241,2024-09-04,fft,ed_res_org
2242,2024-09-04,gov,gov_inst
2243,2024-09-04,gov,gov_inst
2244,2024-09-05,schoolsweek,ed_journalism
2245,2024-09-05,epi,think_tank
2246,2024-09-05,schoolsweek,ed_journalism
2247,2024-09-05,gov,gov_inst
2248,2024-09-05,fft,ed_res_org
2249,2024-09-06,schoolsweek,ed_journalism
2250,2024-09-06,schoolsweek,ed_journalism
2251,2024-09-06,schoolsweek,ed_journalism
2252,2024-09-06,gov,gov_inst
2253,2024-09-06,schoolsweek,ed_journalism
2254,2024-09-06,schoolsweek,ed_journalism
2255,2024-09-06,schoolsweek,ed_journalism
2256,2024-09-07,schoolsweek,ed_journalism
2257,2024-09-08,schoolsweek,ed_journalism
2258,2024-09-09,schoolsweek,ed_journalism
2259,2024-09-09,schoolsweek,ed_journalism
2260,2024-09-10,gov,gov_inst
2261,2024-09-10,schoolsweek,ed_journalism
2262,2024-09-10,nuffield,think_tank
2263,2024-09-10,schoolsweek,ed_journalism
2264,2024-09-11,schoolsweek,ed_journalism
2265,2024-09-11,gov,gov_inst
2266,2024-09-11,gov,gov_inst
2267,2024-09-11,gov,gov_inst
2268,2024-09-11,schoolsweek,ed_journalism
2269,2024-09-11,schoolsweek,ed_journalism
2270,2024-09-12,schoolsweek,ed_journalism
2271,2024-09-13,schoolsweek,ed_journalism
2272,2024-09-13,schoolsweek,ed_journalism
2273,2024-09-13,gov,gov_inst
2274,2024-09-13,schoolsweek,ed_journalism
2275,2024-09-13,schoolsweek,ed_journalism
2276,2024-09-13,schoolsweek,ed_journalism
2277,2024-09-13,schoolsweek,ed_journalism
2278,2024-09-13,schoolsweek,ed_journalism
2279,2024-09-13,schoolsweek,ed_journalism
2280,2024-09-14,schoolsweek,ed_journalism
2281,2024-09-15,schoolsweek,ed_journalism
2282,2024-09-16,fed,prof_body
2283,2024-09-16,fed,prof_body
2284,2024-09-16,schoolsweek,ed_journalism
2285,2024-09-16,gov,gov_inst
2286,2024-09-16,schoolsweek,ed_journalism
2287,2024-09-16,schoolsweek,ed_journalism
2288,2024-09-16,schoolsweek,ed_journalism
2289,2024-09-17,schoolsweek,ed_journalism
2290,2024-09-17,epi,think_tank
2291,2024-09-17,fft,ed_res_org
2292,2024-09-18,gov,gov_inst
2293,2024-09-18,fft,ed_res_org
2294,2024-09-18,gov,gov_inst
2295,2024-09-19,schoolsweek,ed_journalism
2296,2024-09-19,schoolsweek,ed_journalism
2297,2024-09-19,fft,ed_res_org
2298,2024-09-19,schoolsweek,ed_journalism
2299,2024-09-19,schoolsweek,ed_journalism
2300,2024-09-19,schoolsweek,ed_journalism
2301,2024-09-20,schoolsweek,ed_journalism
2302,2024-09-20,gov,gov_inst
2303,2024-09-20,schoolsweek,ed_journalism
2304,2024-09-20,schoolsweek,ed_journalism
2305,2024-09-20,schoolsweek,ed_journalism
2306,2024-09-20,schoolsweek,ed_journalism
2307,2024-09-20,schoolsweek,ed_journalism
2308,2024-09-20,schoolsweek,ed_journalism
2309,2024-09-21,schoolsweek,ed_journalism
2310,2024-09-22,schoolsweek,ed_journalism
2311,2024-09-22,schoolsweek,ed_journalism
2312,2024-09-23,schoolsweek,ed_journalism
2313,2024-09-23,schoolsweek,ed_journalism
2314,2024-09-23,schoolsweek,ed_journalism
2315,2024-09-23,schoolsweek,ed_journalism
2316,2024-09-24,schoolsweek,ed_journalism
2317,2024-09-24,epi,think_tank
2318,2024-09-24,schoolsweek,ed_journalism
2319,2024-09-24,schoolsweek,ed_journalism
2320,2024-09-24,schoolsweek,ed_journalism
2321,2024-09-24,gov,gov_inst
2322,2024-09-24,gov,gov_inst
2323,2024-09-25,gov,gov_inst
2324,2024-09-25,gov,gov_inst
2325,2024-09-25,gov,gov_inst
2326,2024-09-25,schoolsweek,ed_journalism
2327,2024-09-25,schoolsweek,ed_journalism
2328,2024-09-25,schoolsweek,ed_journalism
2329,2024-09-25,schoolsweek,ed_journalism
2330,2024-09-25,schoolsweek,ed_journalism
2331,2024-09-26,gov,gov_inst
2332,2024-09-26,nuffield,think_tank
2333,2024-09-26,schoolsweek,ed_journalism
2334,2024-09-27,schoolsweek,ed_journalism
2335,2024-09-27,schoolsweek,ed_journalism
2336,2024-09-27,schoolsweek,ed_journalism
2337,2024-09-27,schoolsweek,ed_journalism
2338,2024-09-27,schoolsweek,ed_journalism
2339,2024-09-27,schoolsweek,ed_journalism
2340,2024-09-27,gov,gov_inst
2341,2024-09-27,schoolsweek,ed_journalism
2342,2024-09-28,schoolsweek,ed_journalism
2343,2024-09-28,schoolsweek,ed_journalism
2344,2024-09-28,schoolsweek,ed_journalism
2345,2024-09-28,schoolsweek,ed_journalism
2346,2024-09-28,schoolsweek,ed_journalism
2347,2024-09-29,schoolsweek,ed_journalism
2348,2024-09-29,schoolsweek,ed_journalism
2349,2024-09-30,gov,gov_inst
2350,2024-09-30,gov,gov_inst
2351,2024-09-30,schoolsweek,ed_journalism
2352,2024-09-30,schoolsweek,ed_journalism
2353,2024-09-30,schoolsweek,ed_journalism
2354,2024-09-30,schoolsweek,ed_journalism
2355,2024-09-30,schoolsweek,ed_journalism
2356,2024-09-30,schoolsweek,ed_journalism
2357,2024-09-30,schoolsweek,ed_journalism
2358,2024-10-01,fft,ed_res_org
2359,2024-10-01,schoolsweek,ed_journalism
2360,2024-10-01,schoolsweek,ed_journalism
2361,2024-10-02,schoolsweek,ed_journalism
2362,2024-10-02,schoolsweek,ed_journalism
2363,2024-10-02,gov,gov_inst
2364,2024-10-02,gov,gov_inst
2365,2024-10-03,schoolsweek,ed_journalism
2366,2024-10-03,schoolsweek,ed_journalism
2367,2024-10-03,schoolsweek,ed_journalism
2368,2024-10-03,schoolsweek,ed_journalism
2369,2024-10-03,gov,gov_inst
2370,2024-10-03,gov,gov_inst
2371,2024-10-03,gov,gov_inst
2372,2024-10-03,gov,gov_inst
2373,2024-10-03,schoolsweek,ed_journalism
2374,2024-10-04,gov,gov_inst
2375,2024-10-04,gov,gov_inst
2376,2024-10-04,gov,gov_inst
2377,2024-10-04,schoolsweek,ed_journalism
2378,2024-10-04,schoolsweek,ed_journalism
2379,2024-10-04,schoolsweek,ed_journalism
2380,2024-10-04,schoolsweek,ed_journalism
2381,2024-10-04,schoolsweek,ed_journalism
2382,2024-10-04,schoolsweek,ed_journalism
2383,2024-10-04,gov,gov_inst
2384,2024-10-05,schoolsweek,ed_journalism
2385,2024-10-06,schoolsweek,ed_journalism
2386,2024-10-07,schoolsweek,ed_journalism
2387,2024-10-07,schoolsweek,ed_journalism
2388,2024-10-07,nuffield,think_tank
2389,2024-10-07,gov,gov_inst
2390,2024-10-07,schoolsweek,ed_journalism
2391,2024-10-07,schoolsweek,ed_journalism
2392,2024-10-07,fft,ed_res_org
2393,2024-10-07,schoolsweek,ed_journalism
2394,2024-10-08,fft,ed_res_org
2395,2024-10-08,gov,gov_inst
2396,2024-10-08,schoolsweek,ed_journalism
2397,2024-10-08,schoolsweek,ed_journalism
2398,2024-10-08,schoolsweek,ed_journalism
2399,2024-10-08,gov,gov_inst
2400,2024-10-09,gov,gov_inst
2401,2024-10-09,schoolsweek,ed_journalism
2402,2024-10-10,gov,gov_inst
2403,2024-10-10,epi,think_tank
2404,2024-10-10,schoolsweek,ed_journalism
2405,2024-10-10,schoolsweek,ed_journalism
2406,2024-10-10,schoolsweek,ed_journalism
2407,2024-10-10,schoolsweek,ed_journalism
2408,2024-10-10,schoolsweek,ed_journalism
2409,2024-10-10,schoolsweek,ed_journalism
2410,2024-10-11,schoolsweek,ed_journalism
2411,2024-10-11,schoolsweek,ed_journalism
2412,2024-10-11,gov,gov_inst
2413,2024-10-11,schoolsweek,ed_journalism
2414,2024-10-11,gov,gov_inst
2415,2024-10-11,schoolsweek,ed_journalism
2416,2024-10-11,schoolsweek,ed_journalism
2417,2024-10-12,schoolsweek,ed_journalism
2418,2024-10-12,schoolsweek,ed_journalism
2419,2024-10-13,schoolsweek,ed_journalism
2420,2024-10-13,schoolsweek,ed_journalism
2421,2024-10-14,schoolsweek,ed_journalism
2422,2024-10-14,schoolsweek,ed_journalism
2423,2024-10-14,epi,think_tank
2424,2024-10-14,schoolsweek,ed_journalism
2425,2024-10-15,schoolsweek,ed_journalism
2426,2024-10-15,schoolsweek,ed_journalism
2427,2024-10-15,schoolsweek,ed_journalism
2428,2024-10-15,schoolsweek,ed_journalism
2429,2024-10-15,schoolsweek,ed_journalism
2430,2024-10-16,gov,gov_inst
2431,2024-10-16,epi,think_tank
2432,2024-10-16,schoolsweek,ed_journalism
2433,2024-10-16,fed,prof_body
2434,2024-10-16,schoolsweek,ed_journalism
2435,2024-10-17,schoolsweek,ed_journalism
2436,2024-10-17,schoolsweek,ed_journalism
2437,2024-10-17,gov,gov_inst
2438,2024-10-17,gov,gov_inst
2439,2024-10-17,schoolsweek,ed_journalism
2440,2024-10-17,schoolsweek,ed_journalism
2441,2024-10-18,schoolsweek,ed_journalism
2442,2024-10-18,schoolsweek,ed_journalism
2443,2024-10-18,schoolsweek,ed_journalism
2444,2024-10-18,epi,think_tank
2445,2024-10-18,schoolsweek,ed_journalism
2446,2024-10-18,schoolsweek,ed_journalism
2447,2024-10-18,schoolsweek,ed_journalism
2448,2024-10-18,schoolsweek,ed_journalism
2449,2024-10-18,gov,gov_inst
2450,2024-10-19,schoolsweek,ed_journalism
2451,2024-10-19,schoolsweek,ed_journalism
2452,2024-10-19,schoolsweek,ed_journalism
2453,2024-10-20,schoolsweek,ed_journalism
2454,2024-10-20,schoolsweek,ed_journalism
2455,2024-10-20,schoolsweek,ed_journalism
2456,2024-10-21,schoolsweek,ed_journalism
2457,2024-10-22,nuffield,think_tank
2458,2024-10-22,fft,ed_res_org
2459,2024-10-22,schoolsweek,ed_journalism
2460,2024-10-23,gov,gov_inst
2461,2024-10-23,schoolsweek,ed_journalism
2462,2024-10-23,schoolsweek,ed_journalism
2463,2024-10-23,fed,prof_body
2464,2024-10-24,epi,think_tank
2465,2024-10-24,schoolsweek,ed_journalism
2466,2024-10-24,schoolsweek,ed_journalism
2467,2024-10-24,schoolsweek,ed_journalism
2468,2024-10-24,schoolsweek,ed_journalism
2469,2024-10-24,schoolsweek,ed_journalism
2470,2024-10-25,schoolsweek,ed_journalism
2471,2024-10-25,schoolsweek,ed_journalism
2472,2024-10-25,gov,gov_inst
2473,2024-10-25,schoolsweek,ed_journalism
2474,2024-10-27,schoolsweek,ed_journalism
2475,2024-10-28,schoolsweek,ed_journalism
2476,2024-10-29,schoolsweek,ed_journalism
2477,2024-10-30,schoolsweek,ed_journalism
2478,2024-10-30,schoolsweek,ed_journalism
2479,2024-10-30,schoolsweek,ed_journalism
2480,2024-10-31,schoolsweek,ed_journalism
2481,2024-10-31,schoolsweek,ed_journalism
2482,2024-11-01,gov,gov_inst
2483,2024-11-01,schoolsweek,ed_journalism
2484,2024-11-04,fft,ed_res_org
2485,2024-11-04,gov,gov_inst
2486,2024-11-04,schoolsweek,ed_journalism
2487,2024-11-04,schoolsweek,ed_journalism
2488,2024-11-04,schoolsweek,ed_journalism
2489,2024-11-05,epi,think_tank
2490,2024-11-05,schoolsweek,ed_journalism
2491,2024-11-05,schoolsweek,ed_journalism
2492,2024-11-05,schoolsweek,ed_journalism
2493,2024-11-05,schoolsweek,ed_journalism
2494,2024-11-05,gov,gov_inst
2495,2024-11-06,schoolsweek,ed_journalism
2496,2024-11-06,schoolsweek,ed_journalism
2497,2024-11-06,gov,gov_inst
2498,2024-11-06,schoolsweek,ed_journalism
2499,2024-11-06,gov,gov_inst
2500,2024-11-07,gov,gov_inst
2501,2024-11-07,gov,gov_inst
2502,2024-11-07,fed,prof_body
2503,2024-11-07,gov,gov_inst
2504,2024-11-07,schoolsweek,ed_journalism
2505,2024-11-07,schoolsweek,ed_journalism
2506,2024-11-07,schoolsweek,ed_journalism
2507,2024-11-07,schoolsweek,ed_journalism
2508,2024-11-08,schoolsweek,ed_journalism
2509,2024-11-08,schoolsweek,ed_journalism
2510,2024-11-08,gov,gov_inst
2511,2024-11-08,schoolsweek,ed_journalism
2512,2024-11-08,schoolsweek,ed_journalism
2513,2024-11-08,schoolsweek,ed_journalism
2514,2024-11-08,schoolsweek,ed_journalism
2515,2024-11-08,schoolsweek,ed_journalism
2516,2024-11-08,schoolsweek,ed_journalism
2517,2024-11-08,epi,think_tank
2518,2024-11-08,schoolsweek,ed_journalism
2519,2024-11-09,nuffield,think_tank
2520,2024-11-09,schoolsweek,ed_journalism
2521,2024-11-09,schoolsweek,ed_journalism
2522,2024-11-10,schoolsweek,ed_journalism
